asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config-mobility.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/link_quality_with_distance/3600s-29380/config-mobility.json
asn=43199	id=-1  	link_model	path_loss_dbm = 102.6739562893522, current bitrate = 50, current distance is 612.9779340014406
asn=43199	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=43216	id=-1  	link_model	path_loss_dbm = 102.6739562893522, current bitrate = 50, current distance is 612.9779340014406
asn=43216	id=1   	App	dropping app packet seqnum=48 for=2 to=2: tx_limit=8 reached
asn=43216	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=43227	id=-1  	Mobility	update positions
asn=43227	id=2   	Mobility	at 1270.009 pos is 601.990
asn=43269	id=2   	RPL	DIS output to -1
asn=43276	id=-1  	link_model	path_loss_dbm = 102.48541953171201, current bitrate = 50, current distance is 601.9898140014607
asn=43301	id=-1  	link_model	path_loss_dbm = 102.48541953171201, current bitrate = 50, current distance is 601.9898140014607
asn=43301	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=43352	id=-1  	link_model	path_loss_dbm = 102.48541953171201, current bitrate = 50, current distance is 601.9898140014607
asn=43352	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=43447	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=43556	id=-1  	link_model	path_loss_dbm = 102.48541953171201, current bitrate = 50, current distance is 601.9898140014607
asn=43556	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=43568	id=-1  	Mobility	update positions
asn=43568	id=2   	Mobility	at 1280.028 pos is 590.969
asn=43614	id=1   	App	generate a packet, seqnum=59 for=2
asn=43845	id=-1  	link_model	path_loss_dbm = 102.2928395364567, current bitrate = 50, current distance is 590.9693760014809
asn=43845	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=43899	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=43908	id=-1  	Mobility	update positions
asn=43908	id=2   	Mobility	at 1290.017 pos is 579.981
asn=44049	id=-1  	link_model	path_loss_dbm = 102.09721509936843, current bitrate = 50, current distance is 579.9812560015009
asn=44049	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=44081	id=2   	RPL	DIS output to -1
asn=44082	id=-1  	link_model	path_loss_dbm = 102.09721509936843, current bitrate = 50, current distance is 579.9812560015009
asn=44085	id=1   	App	generate a packet, seqnum=60 for=2
asn=44085	id=1   	App	dropping app packet seqnum=60 for=2 to=2: queue full
asn=44134	id=-1  	link_model	path_loss_dbm = 102.09721509936843, current bitrate = 50, current distance is 579.9812560015009
asn=44134	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=44248	id=-1  	Mobility	update positions
asn=44248	id=2   	Mobility	at 1300.006 pos is 568.993
asn=44393	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=44406	id=-1  	link_model	path_loss_dbm = 101.89784876054888, current bitrate = 50, current distance is 568.993136001521
asn=44406	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=44559	id=-1  	link_model	path_loss_dbm = 101.89784876054888, current bitrate = 50, current distance is 568.993136001521
asn=44559	id=1   	App	dropping app packet seqnum=51 for=2 to=2: tx_limit=8 reached
asn=44559	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=44589	id=-1  	Mobility	update positions
asn=44589	id=2   	Mobility	at 1310.025 pos is 557.973
asn=44750	id=2   	RPL	DIS output to -1
asn=44764	id=1   	App	generate a packet, seqnum=61 for=2
asn=44764	id=-1  	link_model	path_loss_dbm = 101.693990882981, current bitrate = 50, current distance is 557.972698001541
asn=44865	id=-1  	link_model	path_loss_dbm = 101.693990882981, current bitrate = 50, current distance is 557.972698001541
asn=44865	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=44929	id=-1  	Main	1320 seconds, progress 36.67%
asn=44929	id=-1  	Main	periodic route processing for all nodes
asn=44929	id=1   	TSCH	stats: {"idle_listen":3961,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":27,"tx_data":103,"tx_data_rx_ack":183}
asn=44929	id=2   	TSCH	stats: {"idle_listen":3974,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":19,"tx_data":38,"tx_data_rx_ack":50}
asn=44929	id=-1  	Mobility	update positions
asn=44929	id=2   	Mobility	at 1320.014 pos is 546.985
asn=45135	id=1   	App	generate a packet, seqnum=62 for=2
asn=45135	id=1   	App	dropping app packet seqnum=62 for=2 to=2: queue full
asn=45205	id=-1  	link_model	path_loss_dbm = 101.4866820662354, current bitrate = 50, current distance is 546.984578001561
asn=45205	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=45269	id=-1  	Mobility	update positions
asn=45269	id=2   	Mobility	at 1330.003 pos is 535.996
asn=45429	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=45429	id=2   	RPL	DIS output to -1
asn=45446	id=-1  	link_model	path_loss_dbm = 101.27516617868567, current bitrate = 50, current distance is 535.996458001581
asn=45477	id=-1  	link_model	path_loss_dbm = 101.27516617868567, current bitrate = 50, current distance is 535.996458001581
asn=45477	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=45610	id=-1  	Mobility	update positions
asn=45610	id=2   	Mobility	at 1340.022 pos is 524.976
asn=45613	id=-1  	link_model	path_loss_dbm = 101.0586272889465, current bitrate = 50, current distance is 524.976020001601
asn=45613	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=45754	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=45885	id=-1  	link_model	path_loss_dbm = 101.0586272889465, current bitrate = 50, current distance is 524.976020001601
asn=45885	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=45950	id=-1  	Mobility	update positions
asn=45950	id=2   	Mobility	at 1350.011 pos is 513.988
asn=46147	id=1   	App	generate a packet, seqnum=63 for=2
asn=46147	id=1   	App	dropping app packet seqnum=63 for=2 to=2: queue full
asn=46157	id=-1  	link_model	path_loss_dbm = 100.83814958916284, current bitrate = 50, current distance is 513.987900001621
asn=46157	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=46229	id=2   	RPL	DIS output to -1
asn=46252	id=-1  	link_model	path_loss_dbm = 100.83814958916284, current bitrate = 50, current distance is 513.987900001621
asn=46290	id=-1  	Mobility	update positions
asn=46290	id=2   	Mobility	at 1360.000 pos is 503.000
asn=46531	id=-1  	link_model	path_loss_dbm = 100.61290718664277, current bitrate = 50, current distance is 502.99978000164106
asn=46531	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=46553	id=1   	App	generate a packet, seqnum=64 for=2
asn=46553	id=1   	App	dropping app packet seqnum=64 for=2 to=2: queue full
asn=46616	id=-1  	link_model	path_loss_dbm = 100.61290718664277, current bitrate = 50, current distance is 502.99978000164106
asn=46616	id=1   	App	dropping app packet seqnum=53 for=2 to=2: tx_limit=8 reached
asn=46616	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=46631	id=-1  	Mobility	update positions
asn=46631	id=2   	Mobility	at 1370.019 pos is 491.979
asn=46752	id=-1  	link_model	path_loss_dbm = 100.38200491960106, current bitrate = 50, current distance is 491.9793420016613
asn=46752	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=46954	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=46971	id=-1  	Main	1380 seconds, progress 38.33%
asn=46971	id=-1  	Main	periodic route processing for all nodes
asn=46971	id=1   	TSCH	stats: {"idle_listen":4141,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":27,"tx_data":107,"tx_data_rx_ack":191}
asn=46971	id=2   	TSCH	stats: {"idle_listen":4154,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":19,"tx_data":40,"tx_data_rx_ack":50}
asn=46971	id=-1  	Mobility	update positions
asn=46971	id=2   	Mobility	at 1380.008 pos is 480.991
asn=47056	id=2   	RPL	DIS output to -1
asn=47058	id=-1  	link_model	path_loss_dbm = 100.14657171977149, current bitrate = 50, current distance is 480.9912220016813
asn=47092	id=-1  	link_model	path_loss_dbm = 100.14657171977149, current bitrate = 50, current distance is 480.9912220016813
asn=47092	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=47151	id=1   	App	generate a packet, seqnum=65 for=2
asn=47228	id=-1  	link_model	path_loss_dbm = 100.14657171977149, current bitrate = 50, current distance is 480.9912220016813
asn=47228	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=47244	id=-1  	link_model	path_loss_dbm = 100.14657171977149, current bitrate = 50, current distance is 480.9912220016813
asn=47312	id=-1  	Mobility	update positions
asn=47312	id=2   	Mobility	at 1390.027 pos is 469.971
asn=47319	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=47517	id=-1  	link_model	path_loss_dbm = 99.90498075879952, current bitrate = 50, current distance is 469.9707840017013
asn=47517	id=2   	App	rx app packet seqnum=56 from=1
asn=47517	id=-1  	link_model	path_loss_dbm = 99.90498075879952, current bitrate = 50, current distance is 469.9707840017013
asn=47517	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=47652	id=-1  	Mobility	update positions
asn=47652	id=2   	Mobility	at 1400.016 pos is 458.983
asn=47701	id=2   	RPL	DIS output to -1
asn=47709	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47766	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=47772	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47772	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=47874	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47874	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47874	id=1   	Node	tx done to=2 numtx=6 acked=true, remove packet
asn=47891	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47891	id=2   	App	rx app packet seqnum=57 from=1
asn=47891	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47891	id=1   	Node	tx done to=2 numtx=1 acked=true, remove packet
asn=47908	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47908	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=47942	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47942	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=47959	id=-1  	link_model	path_loss_dbm = 99.65839088006594, current bitrate = 50, current distance is 458.98266400172133
asn=47959	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=47992	id=-1  	Mobility	update positions
asn=47992	id=2   	Mobility	at 1410.005 pos is 447.995
asn=48027	id=-1  	link_model	path_loss_dbm = 99.4058255012146, current bitrate = 50, current distance is 447.99454400174136
asn=48027	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=48333	id=-1  	Mobility	update positions
asn=48333	id=2   	Mobility	at 1420.024 pos is 436.974
asn=48360	id=1   	App	generate a packet, seqnum=66 for=2
asn=48367	id=-1  	link_model	path_loss_dbm = 99.14621696460475, current bitrate = 50, current distance is 436.9741060017616
asn=48367	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=48622	id=-1  	link_model	path_loss_dbm = 99.14621696460475, current bitrate = 50, current distance is 436.9741060017616
asn=48622	id=2   	App	rx app packet seqnum=59 from=1
asn=48622	id=-1  	link_model	path_loss_dbm = 99.14621696460475, current bitrate = 50, current distance is 436.9741060017616
asn=48622	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=48667	id=2   	RPL	DIS output to -1
asn=48670	id=-1  	link_model	path_loss_dbm = 99.14621696460475, current bitrate = 50, current distance is 436.9741060017616
asn=48670	id=1   	RPL	received a DIS from 2
asn=48673	id=-1  	Mobility	update positions
asn=48673	id=2   	Mobility	at 1430.013 pos is 425.986
asn=48763	id=1   	RPL	DIO output to -1
asn=48763	id=-1  	link_model	path_loss_dbm = 98.88076759226459, current bitrate = 50, current distance is 425.9859860017816
asn=48789	id=1   	App	generate a packet, seqnum=67 for=2
asn=48815	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=48877	id=-1  	link_model	path_loss_dbm = 98.88076759226459, current bitrate = 50, current distance is 425.9859860017816
asn=48877	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=48928	id=-1  	link_model	path_loss_dbm = 98.88076759226459, current bitrate = 50, current distance is 425.9859860017816
asn=48928	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=49013	id=-1  	Main	1440 seconds, progress 40.00%
asn=49013	id=-1  	Main	periodic route processing for all nodes
asn=49013	id=1   	TSCH	stats: {"idle_listen":4321,"channel_scan":0,"rx_data":1,"rx_data_tx_ack":27,"tx_data":112,"tx_data_rx_ack":205}
asn=49013	id=2   	TSCH	stats: {"idle_listen":4329,"channel_scan":0,"rx_data":6,"rx_data_tx_ack":23,"tx_data":43,"tx_data_rx_ack":50}
asn=49013	id=-1  	Mobility	update positions
asn=49013	id=2   	Mobility	at 1440.002 pos is 414.998
asn=49109	id=1   	RPL	DIO output to -1
asn=49135	id=-1  	link_model	path_loss_dbm = 98.60838082789058, current bitrate = 50, current distance is 414.99786600180164
asn=49135	id=2   	RPL	DIO input from 1
asn=49135	id=2   	RPL	DIO output to 1
asn=49135	id=2   	RPL	parent switch: null -> 1
asn=49135	id=2   	Node	add the default route via 1
asn=49135	id=2   	TSCH	Orchestra: new time source 1
asn=49135	id=2   	TSCH	Orchestra: storing mode: add uc cell to 1, timeslot=1
asn=49148	id=-1  	link_model	path_loss_dbm = 98.60838082789058, current bitrate = 50, current distance is 414.99786600180164
asn=49148	id=2   	App	dropping app packet seqnum=14 for=1 to=1: tx_limit=8 reached
asn=49148	id=2   	Node	tx done to=1 numtx=8 acked=false, remove packet
asn=49148	id=2   	RPL	warning: no acceptable parent
asn=49148	id=2   	RPL	parent switch: 1 -> null
asn=49148	id=2   	Node	remove the default route
asn=49148	id=2   	TSCH	Orchestra: new time source null
asn=49148	id=2   	TSCH	Orchestra: storing mode: remove uc cell to 1, timeslot=1
asn=49166	id=-1  	link_model	path_loss_dbm = 98.60838082789058, current bitrate = 50, current distance is 414.99786600180164
asn=49166	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=49210	id=2   	RPL	DAO output
asn=49210	id=2   	RPL	warning: no acceptable parent
asn=49210	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=49222	id=1   	App	generate a packet, seqnum=68 for=2
asn=49353	id=2   	RPL	DAO output
asn=49353	id=2   	RPL	warning: no acceptable parent
asn=49353	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=49354	id=-1  	Mobility	update positions
asn=49354	id=2   	Mobility	at 1450.021 pos is 403.977
asn=49404	id=-1  	link_model	path_loss_dbm = 98.32785050029631, current bitrate = 50, current distance is 403.97742800182164
asn=49404	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=49450	id=2   	RPL	DAO output
asn=49450	id=2   	RPL	warning: no acceptable parent
asn=49450	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=49571	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=49579	id=2   	RPL	DAO output
asn=49579	id=2   	RPL	warning: no acceptable parent
asn=49579	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=49621	id=2   	RPL	DIS output to -1
asn=49621	id=2   	RPL	warning: no acceptable parent
asn=49631	id=-1  	link_model	path_loss_dbm = 98.32785050029631, current bitrate = 50, current distance is 403.97742800182164
asn=49631	id=2   	RPL	warning: no acceptable parent
asn=49693	id=-1  	link_model	path_loss_dbm = 98.32785050029631, current bitrate = 50, current distance is 403.97742800182164
asn=49693	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=49694	id=-1  	Mobility	update positions
asn=49694	id=2   	Mobility	at 1460.010 pos is 392.989
asn=49737	id=2   	RPL	DAO output
asn=49737	id=2   	RPL	warning: no acceptable parent
asn=49737	id=2   	RPL	warning: dao_output: no target, skip sending DAO
asn=49737	id=2   	RPL	warning: local repair
asn=49737	id=2   	RPL	warning: no acceptable parent
asn=49737	id=2   	RPL	warning: no acceptable parent
asn=49778	id=-1  	link_model	path_loss_dbm = 98.04041773817593, current bitrate = 50, current distance is 392.98930800184166
asn=49778	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=49781	id=1   	RPL	DIO output to -1
asn=49786	id=-1  	link_model	path_loss_dbm = 98.04041773817593, current bitrate = 50, current distance is 392.98930800184166
asn=49786	id=2   	RPL	DIO input from 1
asn=49786	id=2   	RPL	warning: no acceptable parent
asn=49803	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=49812	id=-1  	link_model	path_loss_dbm = 98.04041773817593, current bitrate = 50, current distance is 392.98930800184166
asn=49812	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=49982	id=-1  	link_model	path_loss_dbm = 98.04041773817593, current bitrate = 50, current distance is 392.98930800184166
asn=49982	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=50035	id=-1  	Mobility	update positions
asn=50035	id=2   	Mobility	at 1470.028 pos is 381.969
asn=50288	id=-1  	link_model	path_loss_dbm = 97.7439513812347, current bitrate = 50, current distance is 381.96887000186166
asn=50288	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=50325	id=1   	App	generate a packet, seqnum=69 for=2
asn=50325	id=1   	App	dropping app packet seqnum=69 for=2 to=2: queue full
